"Play/Pause Single Layer Animation","Play/Pause Single Layer Animation"
Playlist,Playlist
"Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter to get the values","Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter to get the values"
"Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook to get the values","Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook to get the values"
"Please Wait a Moment","Please Wait a Moment"
"Please Wait...","Please Wait..."
"Please add a valid handle/title","Please add a valid handle/title"
"Please add an valid E-Mail Address","Please add an valid E-Mail Address"
"Please add at least one Layer.","Please add at least one Layer."
"Please enter a Slide title","Please enter a Slide title"
"Please install Package first to use this feature","Please install Package first to use this feature"
"Please make sure that your server can connect to updates.themepunch.tools and templates.themepunch.tools programmatically.","Please make sure that your server can connect to updates.themepunch.tools and templates.themepunch.tools programmatically."
"Please select an existing Style Template","Please select an existing Style Template"
"Please select at least one device type","Please select at least one device type"
"Please select the correct zip file, checksum failed!","Please select the correct zip file, checksum failed!"
"Please select the corresponding zip file from the download packages import folder called","Please select the corresponding zip file from the download packages import folder called"
"Please set write permission (755) to your wp-content/uploads folders to make sure the Slider can save all updates and imports in the future.","Please set write permission (755) to your wp-content/uploads folders to make sure the Slider can save all updates and imports in the future."
"Plugin Activated","Plugin Activated"
"Plugin Activation","Plugin Activation"
"Plugin Updates","Plugin Updates"
"Plugin up to date","Plugin up to date"
Popular,Popular
Position,Position
"Position of the progress bar.","Position of the progress bar."
"Position on the page","Position on the page"
"Position the Bullets to Slider or Layer Grid","Position the Bullets to Slider or Layer Grid"
"Position the Left Arrow to Slider or Layer Grid","Position the Left Arrow to Slider or Layer Grid"
"Position the Right Arrow to Slider or Layer Grid","Position the Right Arrow to Slider or Layer Grid"
"Position the Tabs to Slider or Layer Grid","Position the Tabs to Slider or Layer Grid"
"Position the Thumbnails to Slider or Layer Grid","Position the Thumbnails to Slider or Layer Grid"
"Post Title","Post Title"
"Post Types:","Post Types:"
"Post content","Post content"
"Post content limit by chars","Post content limit by chars"
"Post content limit by words","Post content limit by words"
"Post deleted","Post deleted"
Post-Based,Post-Based
"Poster Image","Poster Image"
"Poster Image Url","Poster Image Url"
"Poster/Mobile Visibility","Poster/Mobile Visibility"
Pre,Pre
Pre-Line,Pre-Line
Pre-Wrap,Pre-Wrap
"Predefined Elements","Predefined Elements"
"Predefined Layers","Predefined Layers"
Prefix:,Prefix:
"Preloaded Slides Size:","Preloaded Slides Size:"
Premium,Premium
"Premium Slider","Premium Slider"
"Premium Templates","Premium Templates"
"Prepared for slide change","Prepared for slide change"
Preset,Preset
"Preset Loaded","Preset Loaded"
"Preset Name","Preset Name"
"Preset Name:","Preset Name:"
"Preset could not be saved/values are the same","Preset could not be saved/values are the same"
"Preset created","Preset created"
"Preset deleted","Preset deleted"
"Preset handle already exists, please choose a different name","Preset handle already exists, please choose a different name"
"Preset name already exists, please choose a different name","Preset name already exists, please choose a different name"
"Preset not found","Preset not found"
"Preset not found in default navigations","Preset not found in default navigations"
"Prevents jumping of background image for Android devices for example","Prevents jumping of background image for Android devices for example"
Preview,Preview
"Preview Backup","Preview Backup"
"Preview Image Height","Preview Image Height"
"Preview Image Size","Preview Image Size"
"Preview Image Width","Preview Image Width"
"Preview Slider","Preview Slider"
"Preview or load directly the desired backup from a rotating list of 11 backups.","Preview or load directly the desired backup from a rotating list of 11 backups."
"Preview the slide backup with the possibility to load it.","Preview the slide backup with the possibility to load it."
"Previous Slide","Previous Slide"
"Previous Slide as jQuery Object","Previous Slide as jQuery Object"
Price,Price
"Problem Found","Problem Found"
"Problem Handlings","Problem Handlings"
Product,Product
"Product Categories:","Product Categories:"
"Product ID","Product ID"
"Product Image","Product Image"
"Product Image &lt;img /&gt;","Product Image &lt;img /&gt;"
"Product Image URL","Product Image URL"
"Product Name","Product Name"
"Product Price","Product Price"
"Product Special Price","Product Special Price"
"Product Support","Product Support"
"Product-Based Slider","Product-Based Slider"
Products,Products
Progress,Progress
"Progress Bar","Progress Bar"
"Progress Bar Active","Progress Bar Active"
"Progress Bar Color","Progress Bar Color"
"Progress Bar Heigth","Progress Bar Heigth"
"Progress Bar Opacity","Progress Bar Opacity"
"Progress Bar Position","Progress Bar Position"
"Provide Feedback","Provide Feedback"
Published,Published
"Pulbishing Date","Pulbishing Date"
Pulse,Pulse
"Purchase Code","Purchase Code"
"Purchase Code Successfully Activated","Purchase Code Successfully Activated"
"Purchase Code Temporary Activated","Purchase Code Temporary Activated"
"Purchase Code already registered!","Purchase Code already registered!"
"Purchase Code could not be validated","Purchase Code could not be validated"
"Purchase Code is invalid","Purchase Code is invalid"
"Put JS Includes To Body","Put JS Includes To Body"
"Put in one Instagram Hashtag","Put in one Instagram Hashtag"
"Put in the Facebook App ID","Put in the Facebook App ID"
"Put in the Facebook App secret","Put in the Facebook App secret"
"Put in the ID of the YouTube channel","Put in the ID of the YouTube channel"
"Put in the Instagram User ID","Put in the Instagram User ID"
"Put in the Twitter Account to stream from","Put in the Twitter Account to stream from"
"Put in the URL of the flickr Gallery","Put in the URL of the flickr Gallery"
"Put in the URL of the flickr Group","Put in the URL of the flickr Group"
"Put in the URL of the flickr User","Put in the URL of the flickr User"
"Put in the URL/ID of the Facebook page","Put in the URL/ID of the Facebook page"
"Put in your Flickr API Key","Put in your Flickr API Key"
"Put in your Instagram Access Token","Put in your Instagram Access Token"
"Put in your Twitter Access Secret","Put in your Twitter Access Secret"
"Put in your Twitter Access Token","Put in your Twitter Access Token"
"Put in your Twitter Consumer Key","Put in your Twitter Consumer Key"
"Put in your Twitter Consumer Secret","Put in your Twitter Consumer Secret"
"Put in your YouTube API Key","Put in your YouTube API Key"
"Put the tabs inside or outside of the slider container. Outside added tabs will decrease the size of the slider.","Put the tabs inside or outside of the slider container. Outside added tabs will decrease the size of the slider."
"Put the thumbnails inside or outside of the slider container. Outside added thumbnails will decrease the size of the slider.","Put the thumbnails inside or outside of the slider container. Outside added thumbnails will decrease the size of the slider."
"Quick Modify / Add Slider","Quick Modify / Add Slider"
"Quick Modify Slider","Quick Modify Slider"
"RTL Direction","RTL Direction"
Radius,Radius
"Radius of Rotation / Pendulum","Radius of Rotation / Pendulum"
Random,Random
"Randomize the order of the slides at every Page reload.","Randomize the order of the slides at every Page reload."
"Re-Install Slider","Re-Install Slider"
"Re-Install Slider Pack","Re-Install Slider Pack"
"Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key","Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key"
"Read Only ! Image can be changed from ""Source Tab","Read Only ! Image can be changed from ""Source Tab"
"Really change font settings?","Really change font settings?"
"Really delete Class","Really delete Class"
"Really delete animation:","Really delete animation:"
"Really delete font?","Really delete font?"
"Really delete this preset?","Really delete this preset?"
"Really overwrite Class?","Really overwrite Class?"
"Really overwrite animation?","Really overwrite animation?"
"Really remove this action?","Really remove this action?"
"Really update global styles?","Really update global styles?"
"Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event.","Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event."
"Receive info on the latest product updates & products","Receive info on the latest product updates & products"
Recent,Recent
"Redraw Slider","Redraw Slider"
"Register Slider Revolution","Register Slider Revolution"
"Register the code","Register the code"
"Register to Access Store","Register to Access Store"
"Register to Access Update","Register to Access Update"
Regular,Regular
"Regular - Link to URL,  To Slide - Call a Slide Action","Regular - Link to URL,  To Slide - Call a Slide Action"
Rel,Rel
Related,Related
"Reminder ! One registration per Website. If registered elsewhere please deactivate that registration first.","Reminder ! One registration per Website. If registered elsewhere please deactivate that registration first."
Remove,Remove
"Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide.","Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide."
"Remove Slide","Remove Slide"
"Remove current element from Navigation?","Remove current element from Navigation?"
Rename,Rename
"Rename Animation","Rename Animation"
"Rename CSS","Rename CSS"
"Rename to:","Rename to:"
"Replace From","Replace From"
"Replace To","Replace To"
"Replace URL","Replace URL"
"Replace URL's","Replace URL's"
"Replace all layer and backgorund image url's. example - replace from: http://localhost","Replace all layer and backgorund image url's. example - replace from: http://localhost"
"Replace all layer and backgorund image url's. example - replace to: http://yoursite.com","Replace all layer and backgorund image url's. example - replace to: http://yoursite.com"
"Replace in ALL sliders","Replace in ALL sliders"
Replacing...,Replacing...
Replies,Replies
Requirements,Requirements
"Requirements not met","Requirements not met"
Reset,Reset
"Reset Animation and Trigger States every loop","Reset Animation and Trigger States every loop"
"Reset Defaults","Reset Defaults"
"Reset Style Template","Reset Style Template"
"Reset To Preset","Reset To Preset"
"Reset original size","Reset original size"
Resets,Resets
"Respect Aspect Ratio","Respect Aspect Ratio"
"Responsive Offset","Responsive Offset"
"Restore Slide Backup from","Restore Slide Backup from"
"Resume Slider","Resume Slider"
"Retweet Count","Retweet Count"
Retweets,Retweets
Reverse,Reverse
"Reverse Mouse Scroll","Reverse Mouse Scroll"
"Reverse the functionality of the Mouse Scroll Navigation","Reverse the functionality of the Mouse Scroll Navigation"
"Revolution Defaults","Revolution Defaults"
"Revolution Slider 5","Revolution Slider 5"
"Revolution Slider Error","Revolution Slider Error"
"Revolution Sliders","Revolution Sliders"
"Rewind at Slide Start:","Rewind at Slide Start:"
Right,Right
"Right Arrow Position","Right Arrow Position"
"Right Bottom","Right Bottom"
"Right Center","Right Center"
"Right Hand","Right Hand"
"Right Top","Right Top"
"Right after installing the Backup add-on, you are ready for action!","Right after installing the Backup add-on, you are ready for action!"
"Right after installing the Whiteboard add-on, you are ready for action!","Right after installing the Whiteboard add-on, you are ready for action!"
"Right to Left","Right to Left"
Rotate,Rotate
Rotation,Rotation
"Rotation Variations","Rotation Variations"
"Rotation enabled/disabled for not focused elements.","Rotation enabled/disabled for not focused elements."
"Rotation is varying based on the distance to the focused element.","Rotation is varying based on the distance to the focused element."
"Rotation on X axis (+/-)","Rotation on X axis (+/-)"
"Rotation on Y axis (+/-)","Rotation on Y axis (+/-)"
"Rotation on Z axis (+/-)","Rotation on Z axis (+/-)"
Rotation:,Rotation:
"SEO Optimization","SEO Optimization"
SKU,SKU
"STEP 1","STEP 1"
"STEP 2","STEP 2"
SVG,SVG
"SVG Stroke Color","SVG Stroke Color"
"SVG Stroke Dash Array","SVG Stroke Dash Array"
"SVG Stroke Dash Offset","SVG Stroke Dash Offset"
"SVG Stroke Dasharray","SVG Stroke Dasharray"
"SVG Stroke Opacity","SVG Stroke Opacity"
"SVG Stroke Width","SVG Stroke Width"
"Same Window","Same Window"
"Sans-Serif Fonts","Sans-Serif Fonts"
Save,Save
"Save All Changes","Save All Changes"
"Save As","Save As"
"Save As:","Save As:"
"Save Current Settings as Preset","Save Current Settings as Preset"
"Save Performance:","Save Performance:"
"Save Settings","Save Settings"
"Save Settings as Preset","Save Settings as Preset"
"Save Slide","Save Slide"
"Save Static Styles","Save Static Styles"
"Save Under","Save Under"
"Save Under:","Save Under:"
"Save as Preset","Save as Preset"
Scale,Scale
"Scale enabled/disabled for not focused elements.","Scale enabled/disabled for not focused elements."
"Scale is varying based on the distance to the focused element.","Scale is varying based on the distance to the focused element."
"Scale: (in %):","Scale: (in %):"
"Scroll Below Slider","Scroll Below Slider"
"Scroll Offset","Scroll Offset"
"Scroll Position","Scroll Position"
"Scroll below slider on vertical swipe","Scroll below slider on vertical swipe"
"Scroll page under the slider.","Scroll page under the slider."
"Scroll to Options","Scroll to Options"
"Search for Objects...","Search for Objects..."
"See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>","See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>"
"Segment End:","Segment End:"
"Segment Start:","Segment Start:"
Select,Select
"Select ""Backups","Select ""Backups"
"Select ""Whiteboard","Select ""Whiteboard"
"Select / Create Slider","Select / Create Slider"
"Select Add-on","Select Add-on"
"Select Album","Select Album"
"Select Backup","Select Backup"
"Select Color","Select Color"
"Select Image","Select Image"
"Select Layer Image","Select Layer Image"
"Select Photoset","Select Photoset"
"Select Playlist","Select Playlist"
"Select Slide Image","Select Slide Image"
"Select Slide Video","Select Slide Video"
"Select Slider","Select Slider"
"Select Static Layer Image","Select Static Layer Image"
"Select a Slider Type","Select a Slider Type"
"Select a Slider/Slide/Layer to Import","Select a Slider/Slide/Layer to Import"
"Select a Spinner for your Slider","Select a Spinner for your Slider"
"Select a layer you would like to add the Whiteboard effect to, and configure the options.","Select a layer you would like to add the Whiteboard effect to, and configure the options."
"Select the Events which should trigger the 3D Animation.  Mouse - Mouse Movements will rotate the Slider, Static Paths will set Single or Animated 3d Rotations per Slides (Edit these paths via the Slide Editor), and both will allow you to use both in the same Time.","Select the Events which should trigger the 3D Animation.  Mouse - Mouse Movements will rotate the Slider, Static Paths will set Single or Animated 3d Rotations per Slides (Edit these paths via the Slide Editor), and both will allow you to use both in the same Time."
"Select the Navigation Category to Edit","Select the Navigation Category to Edit"
"Select the album to pull the data from ","Select the album to pull the data from "
"Select the photoset to pull the data from ","Select the photoset to pull the data from "
"Select your hand/mouse source","Select your hand/mouse source"
"Selected 3D Depth:","Selected 3D Depth:"
"Selected layer not set","Selected layer not set"
"Serif Fonts","Serif Fonts"
Set,Set
"Set Origin","Set Origin"
"Set a specific ID to the Slider, if empty, there will be a default one written","Set a specific ID to the Slider, if empty, there will be a default one written"
"Set selected settings on all Slides of this Slider? (This will be saved immediately)","Set selected settings on all Slides of this Slider? (This will be saved immediately)"
"Set the Overflow of Static Layers to Visible or Hidden.","Set the Overflow of Static Layers to Visible or Hidden."
"Sets a delay before the Slider gets initialized","Sets a delay before the Slider gets initialized"
"Setting Changed!","Setting Changed!"
Settings,Settings
"Settings in all Slides changed","Settings in all Slides changed"
"Settings saved","Settings saved"
"Setup Notes","Setup Notes"
"Shadow Type","Shadow Type"
Shape,Shape
"Shape Settings","Shape Settings"
Sharp,Sharp
"Sharp Left","Sharp Left"
"Sharp Reversed","Sharp Reversed"
"Sharp Right","Sharp Right"
"Shift Start Time","Shift Start Time"
"Short Description","Short Description"
"Shortcode Generator","Shortcode Generator"
"Shortcode could not be parsed.","Shortcode could not be parsed."
"Shortcode parsing successfull. Items can be found in step 3","Shortcode parsing successfull. Items can be found in step 3"
"Show Advanced Size Options","Show Advanced Size Options"
"Show Always","Show Always"
"Show Background Image","Show Background Image"
"Show Cover at Pause:","Show Cover at Pause:"
"Show Details","Show Details"
"Show Layers from Slide:","Show Layers from Slide:"
"Show Slide Options","Show Slide Options"
"Show Slide always or only on Action calls. Invisible slides are not available due Navigation Elements.","Show Slide always or only on Action calls. Invisible slides are not available due Navigation Elements."
"Show Video and Hide Poster","Show Video and Hide Poster"
"Show Video and Show Poster","Show Video and Show Poster"
"Show a dotted overlay over the slides.","Show a dotted overlay over the slides."
"Show available Backups for this Slide","Show available Backups for this Slide"
"Show/Hide this Slide if Slider loaded on Mobile Device.","Show/Hide this Slide if Slider loaded on Mobile Device."
"Shuffle / Random Mode","Shuffle / Random Mode"
"Simple Link","Simple Link"
"Simplify on IOS4/IE8","Simplify on IOS4/IE8"
"Simplyfies the Slider on IOS4 and IE8","Simplyfies the Slider on IOS4 and IE8"
"Simulate Click","Simulate Click"
Single,Single
Sizing,Sizing
Skew,Skew
"Skin Name","Skin Name"
"Slide ""Delay"":","Slide ""Delay"":"
"Slide Animation","Slide Animation"
"Slide Based","Slide Based"
"Slide Created","Slide Created"
"Slide Created, redirecting...","Slide Created, redirecting..."
"Slide Description","Slide Description"
"Slide Editor","Slide Editor"
"Slide Editor ","Slide Editor "
"Slide End Transition will first start when last Layer has been removed.","Slide End Transition will first start when last Layer has been removed."
"Slide Info","Slide Info"
"Slide Layout","Slide Layout"
"Slide Link:","Slide Link:"
"Slide State:","Slide State:"
"Slide Thumbnail. If not set - it will be taken from the slide image.","Slide Thumbnail. If not set - it will be taken from the slide image."
"Slide Title","Slide Title"
"Slide added to Templates","Slide added to Templates"
"Slide changed","Slide changed"
"Slide contains no layers","Slide contains no layers"
"Slide copied to current Slider, redirecting...","Slide copied to current Slider, redirecting..."
"Slide could not be copied","Slide could not be copied"
"Slide could not be duplicated","Slide could not be duplicated"
"Slide deleted","Slide deleted"
"Slide duplicated","Slide duplicated"
"Slide in Navigation (invisible):","Slide in Navigation (invisible):"
"Slide is now the new active Hero Slide","Slide is now the new active Hero Slide"
"Slide name should not be empty","Slide name should not be empty"
"Slide updated","Slide updated"
"Slide will be visible on selected Store Views.","Slide will be visible on selected Store Views."
Slideloop,Slideloop
Slider,Slider
"Slider Background","Slider Background"
"Slider Center","Slider Center"
"Slider ID","Slider ID"
"Slider Import Success","Slider Import Success"
"Slider Import Success, redirecting...","Slider Import Success, redirecting..."
"Slider Loaded","Slider Loaded"
"Slider Overflow Hidden","Slider Overflow Hidden"
"Slider Overview","Slider Overview"
"Slider Revolution","Slider Revolution"
"Slider Revolution Backup Add-On:","Slider Revolution Backup Add-On:"
"Slider Revolution Media Gallery","Slider Revolution Media Gallery"
"Slider Revolution Shortcode Creator","Slider Revolution Shortcode Creator"
"Slider Revolution Version","Slider Revolution Version"
"Slider Revolution Whiteboard Add-On:","Slider Revolution Whiteboard Add-On:"
"Slider Settings","Slider Settings"
"Slider Template Library","Slider Template Library"
"Slider Title & ShortCode","Slider Title & ShortCode"
"Slider created","Slider created"
"Slider deleted","Slider deleted"
"Slider informations are missing!","Slider informations are missing!"
"Slider is Playing after pause","Slider is Playing after pause"
"Slider is always Linear Responsive till next Defined Grid size has been hit.","Slider is always Linear Responsive till next Defined Grid size has been hit."
"Slider not found","Slider not found"
"Slider paused","Slider paused"
"Slider reached the 'stop at' slide","Slider reached the 'stop at' slide"
"Slider setting could not be changed","Slider setting could not be changed"
"Slider swapped to an other slide","Slider swapped to an other slide"
"Slider updated","Slider updated"
"Slides (max 25)","Slides (max 25)"
"Slides (max 33)","Slides (max 33)"
"Slides (max 50)","Slides (max 50)"
"Slides (max 500)","Slides (max 500)"
"Slides (max 60)","Slides (max 60)"
"Slides Created","Slides Created"
"Slides Overview","Slides Overview"
Slideshow,Slideshow
"Slot / Box Amount:","Slot / Box Amount:"
"Slot Rotation:","Slot Rotation:"
Slow,Slow
Small,Small
"Small 320","Small 320"
"Small Image","Small Image"
Smart,Smart
"Snap to:","Snap to:"
Social,Social
"Social Media","Social Media"
"Solid Colored","Solid Colored"
"Solves issues in Safari Browser. It will move layers along z-axis if BG Freeze enabled to avoid 3d Rendering issues","Solves issues in Safari Browser. It will move layers along z-axis if BG Freeze enabled to avoid 3d Rendering issues"
"Sort By:","Sort By:"
"Sort Direction:","Sort Direction:"
"Sort Products By:","Sort Products By:"
"Sortby updated","Sortby updated"
Source,Source
"Source Info:","Source Info:"
"Source Settings","Source Settings"
"Source Type","Source Type"
"Source must be from Stream","Source must be from Stream"
Space,Space
"Space between slides","Space between slides"
"Space between the bullets.","Space between the bullets."
"Space between the tabs.","Space between the tabs."
"Space between the thumbnails.","Space between the thumbnails."
"Span Wrapper","Span Wrapper"
"Span wrapper to full width or full height based on the direction selected","Span wrapper to full width or full height based on the direction selected"
"Span wrapper to full width or full height based on the direction selected.","Span wrapper to full width or full height based on the direction selected."
"Specific Products","Specific Products"
"Specific Products List:","Specific Products List:"
"Specify a layer grid size above","Specify a layer grid size above"
"Specify the page handles that the front end includes will be included in. Example: cms_page_view,catalog_product_view","Specify the page handles that the front end includes will be included in. Example: cms_page_view,catalog_product_view"
Spinner,Spinner
"Spinner Color","Spinner Color"
"Split Animaton Text (will not respect Html Markups !)","Split Animaton Text (will not respect Html Markups !)"
Square,Square
Standard,Standard
"Standard Embeding","Standard Embeding"
"Standard Resolution","Standard Resolution"
"Standard Slider","Standard Slider"
Start,Start
"Start Angle","Start Angle"
"Start At:","Start At:"
"Start Building Slides","Start Building Slides"
"Start Downloading Templates","Start Downloading Templates"
"Start Fit: (in %):","Start Fit: (in %):"
"Start Layer ""in"" Animation","Start Layer ""in"" Animation"
"Start Layer ""in"" animation","Start Layer ""in"" animation"
"Start Layer ""out"" Animation","Start Layer ""out"" Animation"
"Start Layer ""out"" animation","Start Layer ""out"" animation"
"Start Media","Start Media"
"Start Offset X:","Start Offset X:"
"Start Offset Y:","Start Offset Y:"
"Start Rotate:","Start Rotate:"
"Start Rotation of Transition (deg).","Start Rotation of Transition (deg)."
"Start Slider","Start Slider"
"Start Time","Start Time"
"Start X Offset","Start X Offset"
"Start Y Offset","Start Y Offset"
"Start at:","Start at:"
"Start from a different slide instead of the first slide. I.e. good for preview / edit mode.","Start from a different slide instead of the first slide. I.e. good for preview / edit mode."
"Start on Slide","Start on Slide"
"Start speed","Start speed"
"Static / Global Layers","Static / Global Layers"
"Static Global Layers updated","Static Global Layers updated"
"Static Layers","Static Layers"
"Static Layers Overflow:","Static Layers Overflow:"
"Static Layers will be shown on every slide in template sliders","Static Layers will be shown on every slide in template sliders"
"Static Path (Set Slide by Slide)","Static Path (Set Slide by Slide)"
"Static Slide","Static Slide"
"Static Styles","Static Styles"
"Static Styles:","Static Styles:"
"Stay Updated","Stay Updated"
"Stop Media","Stop Media"
"Stop Other Media:","Stop Other Media:"
"Stop Other Videos:","Stop Other Videos:"
"Stop Slide On Hover","Stop Slide On Hover"
"Stop Slider After ...","Stop Slider After ..."
"Stop Slider Out of ViewPort","Stop Slider Out of ViewPort"
"Stop Slider Progress","Stop Slider Progress"
"Stop Slider Progress on this slider or use Slider Settings Defaults","Stop Slider Progress on this slider or use Slider Settings Defaults"
"Stops the Timer when mouse is hovering the slider.","Stops the Timer when mouse is hovering the slider."
"Stops the slider after certain amount of loops. 0 related to the first loop.","Stops the slider after certain amount of loops. 0 related to the first loop."
"Stops the slider at the given slide","Stops the slider at the given slide"
"Stops the slideshow after the predefined loop amount at the predefined slide.","Stops the slideshow after the predefined loop amount at the predefined slide."
"Store View:","Store View:"
"Stream Image","Stream Image"
"Stream Video","Stream Video"
"Stream Video + Image","Stream Video + Image"
Stretch,Stretch
"Stretch Element","Stretch Element"
"Stretch carousel element width to the wrapping container width.  Using this you can see only 1 item in same time.","Stretch carousel element width to the wrapping container width.  Using this you can see only 1 item in same time."
Style,Style
"Style Helper","Style Helper"
"Style Options","Style Options"
"Style Template","Style Template"
"Style deleted!","Style deleted!"
"Style from Options","Style from Options"
"Style of the tabs.","Style of the tabs."
"Style of the thumbnails.","Style of the thumbnails."
Subscribe,Subscribe
Success!,Success!
"Success! Please check your Emails to finish the process","Success! Please check your Emails to finish the process"
"Success! Please check your Emails to finish the subscription","Success! Please check your Emails to finish the subscription"
"Success! Refreshing page...","Success! Refreshing page..."
"Successfully fetched Facebook albums","Successfully fetched Facebook albums"
"Successfully fetched YouTube playlists","Successfully fetched YouTube playlists"
"Successfully fetched flickr photosets","Successfully fetched flickr photosets"
"Successfully removed validation","Successfully removed validation"
"Suggested Height:","Suggested Height:"
"Suggested Size:","Suggested Size:"
"Suggested Width:","Suggested Width:"
"Swipe Direction","Swipe Direction"
"Swipe Direction to swap slides?","Swipe Direction to swap slides?"
"Swipe Min Finger","Swipe Min Finger"
"Swipe Treshhold (0 - 200)","Swipe Treshhold (0 - 200)"
"Switch slider to next slide.","Switch slider to next slide."
"Switch slider to previous slide.","Switch slider to previous slide."
"Switch to the slide which is defined as parameter.","Switch to the slide which is defined as parameter."
"System Requirements","System Requirements"
"Tab Sizes","Tab Sizes"
Tablet,Tablet
"Tablet Grid Width","Tablet Grid Width"
Tabs,Tabs
"Tabs Height","Tabs Height"
"Tabs Style","Tabs Style"
"Tabs Width","Tabs Width"
"Tabs wrapper background color. For transparent leave empty.","Tabs wrapper background color. For transparent leave empty."
Target,Target
Template,Template
"Template Options","Template Options"
"Template can't be deleted, it is still being used by the following Sliders: ","Template can't be deleted, it is still being used by the following Sliders: "
"Template will have the state of the last save, proceed?","Template will have the state of the last save, proceed?"
"Temporarily Activated","Temporarily Activated"
Text,Text
"Text / Icon","Text / Icon"
"Text Align","Text Align"
"Text Transform","Text Transform"
"Text Tweets","Text Tweets"
Text-Shadow,Text-Shadow
Text/Custom,Text/Custom
Text/Html,Text/Html
"The ""Draw"" setting allows you to let layers appear like they are being drawn. You can configure ""Jitter"" and hand movement to create your desired effect!","The ""Draw"" setting allows you to let layers appear like they are being drawn. You can configure ""Jitter"" and hand movement to create your desired effect!"
"The ""Write"" setting is only available for text layers and creates a great illusion of your texts being written by hand! Similar to the ""Draw"" effect you can configure the animation to your liking.","The ""Write"" setting is only available for text layers and creates a great illusion of your texts being written by hand! Similar to the ""Draw"" effect you can configure the animation to your liking."
"The Amount of Rotation Variations during Process","The Amount of Rotation Variations during Process"
"The Color the Spinner will be shown in","The Color the Spinner will be shown in"
"The Custom Settings are always depending on the current selected Navigation Elements in Slider Settings, and will only be active on the current Slide.","The Custom Settings are always depending on the current selected Navigation Elements in Slider Settings, and will only be active on the current Slide."
"The Envato API was unavailable at the activation process:","The Envato API was unavailable at the activation process:"
"The ID of the album","The ID of the album"
"The Purchase Code and the E-Mail address need to be set!","The Purchase Code and the E-Mail address need to be set!"
"The Shadow display underneath the banner.","The Shadow display underneath the banner."
"The Slider is temporary activated until the Envato API can be reached again by the ThemePunch servers.","The Slider is temporary activated until the Envato API can be reached again by the ThemePunch servers."
"The Video API to Manage Video functions","The Video API to Manage Video functions"
"The alias for embedding your slider, example: slider1","The alias for embedding your slider, example: slider1"
"The amount of max visible Thumbnails in the same time. ","The amount of max visible Thumbnails in the same time. "
"The amount of max visible tabs in same time.","The amount of max visible tabs in same time."
"The basic Height of one Preview Image.","The basic Height of one Preview Image."
"The basic Height of one Thumbnail.","The basic Height of one Thumbnail."
"The basic Width of one Preview Image.","The basic Width of one Preview Image."
"The basic Width of one Thumbnail Container.","The basic Width of one Thumbnail Container."
"The basic width of one tab.","The basic width of one tab."
"The best start for Slider Revolution beginners","The best start for Slider Revolution beginners"
"The border radius of slides","The border radius of slides"
"The bottom margin of the slider wrapper div","The bottom margin of the slider wrapper div"
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"The duration of the transition.","The duration of the transition."
"The easing of Appearing transition.","The easing of Appearing transition."
"The easing of Disappearing transition.","The easing of Disappearing transition."
"The global hand jittering distance.","The global hand jittering distance."
"The global hand jittering repeat per animation speed.","The global hand jittering repeat per animation speed."
"The global hand jittering vertical offset.","The global hand jittering vertical offset."
"The height of the hand/mouse.","The height of the hand/mouse."
"The height of the progress bar","The height of the progress bar"
"The horizontal gap/space between the slides","The horizontal gap/space between the slides"
"The image that will be loaded instead of the slider.","The image that will be loaded instead of the slider."
"The left margin of the slider wrapper div","The left margin of the slider wrapper div"
"The link to the post","The link to the post"
"The max global hand angle during Write/Move Process","The max global hand angle during Write/Move Process"
"The maximum rotation of the Side elements. Rotation will depend on the element distance to the current focused element. 0 will turn off the Rotation","The maximum rotation of the Side elements. Rotation will depend on the element distance to the current focused element. 0 will turn off the Rotation"
"The maximum scale down of the Side elements. Scale will depend on the element distance to the current focused element. Min value is 0 and max value is 100.","The maximum scale down of the Side elements. Scale will depend on the element distance to the current focused element. Min value is 0 and max value is 100."
"The maximum visible items in same time.","The maximum visible items in same time."
"The maximum width of the Slider in Auto mode.","The maximum width of the Slider in Auto mode."
"The minimum height of the Slider in FullScreen mode.","The minimum height of the Slider in FullScreen mode."
"The minimum height of the Slider in FullWidth or Auto mode.","The minimum height of the Slider in FullWidth or Auto mode."
